StockCode,Description,TotalQuantitySold,TotalRevenue,NumberOfOrders,AvgQuantityPerOrder,RevenueShare,CumulativeRevenueShare,ABC_Category,DemandLevel,ReorderRecommendation,CappedAvgQuantityPerOrder,EstimatedReorderQty
22698,PINK REGENCY TEACUP AND SAUCER,7408,20329.640000000003,746,9.93029490616622,0.0011889805767862217,0.35082750622534237,A,High Demand,High Priority Restock,9.93029490616622,20
48184,DOORMAT ENGLISH ROSE ,3158,20298.8,464,6.806034482758621,0.0011871768969872636,0.35201468312232964,A,High Demand,High Priority Restock,6.806034482758621,14
20711,JUMBO BAG TOYS ,11326,20283.78,671,16.87928464977645,0.0011862984511188993,0.35320098157344854,A,High Demand,High Priority Restock,16.87928464977645,34
22969,HOMEMADE JAM SCENTED CANDLES,14012,20204.8,577,24.2842287694974,0.0011816792996752646,0.3543826608731238,A,High Demand,High Priority Restock,24.2842287694974,49
37449,CERAMIC CAKE STAND + HANGING CAKES,2277,20204.579999999998,410,5.553658536585366,0.0011816664329581514,0.35556432730608195,A,High Demand,High Priority Restock,5.553658536585366,11
21790,VINTAGE SNAP CARDS,25120,19957.34,1480,16.972972972972972,0.0011672065823260388,0.356731533888408,A,High Demand,High Priority Restock,16.972972972972972,34
22585,PACK OF 6 BIRDY GIFT TAGS,16784,19950.85,950,17.667368421052632,0.0011668270141711996,0.3578983609025792,A,High Demand,High Priority Restock,17.667368421052632,35
22139,RETRO SPOT TEA SET CERAMIC 11 PC ,4304,19921.27,692,6.219653179190751,0.0011650970255702537,0.3590634579281495,A,High Demand,High Priority Restock,6.219653179190751,12
84970S,HANGING HEART ZINC T-LIGHT HOLDER,25389,19821.96,1141,22.25153374233129,0.0011592888724952046,0.3602227468006447,A,High Demand,High Priority Restock,22.25153374233129,45
22083,PAPER CHAIN KIT RETRO SPOT,7351,19804.550000000003,490,15.00204081632653,0.0011582706472909293,0.3613810174479356,A,High Demand,High Priority Restock,15.00204081632653,30
22617,BAKING SET SPACEBOY DESIGN,4165,19719.21,883,4.7168742921857305,0.0011532795307525674,0.36253429697868816,A,High Demand,High Priority Restock,4.7168742921857305,9
22294,HEART FILIGREE DOVE  SMALL,16260,19686.6,707,22.998585572842998,0.0011513723323659261,0.3636856693110541,A,High Demand,High Priority Restock,22.998585572842998,46
22941,CHRISTMAS LIGHTS 10 REINDEER,2487,19590.9,406,6.125615763546798,0.0011457753104216891,0.3648314446214758,A,High Demand,High Priority Restock,6.125615763546798,12
22273,FELTCRAFT DOLL MOLLY,7203,19332.93,701,10.275320970042795,0.0011306879149049194,0.3659621325363807,A,High Demand,High Priority Restock,10.275320970042795,21
22570,FELTCRAFT CUSHION RABBIT,5420,19282.55,677,8.005908419497784,0.001127741436685999,0.3670898739730667,A,High Demand,High Priority Restock,8.005908419497784,16
21524,DOORMAT SPOTTY HOME SWEET HOME,2671,19215.5,636,4.199685534591195,0.001123820012220366,0.3682136939852871,A,High Demand,High Priority Restock,4.199685534591195,8
48188,DOORMAT WELCOME PUPPIES,3345,19178.670000000002,368,9.089673913043478,0.0011216660068054626,0.36933535999209255,A,High Demand,High Priority Restock,9.089673913043478,18
22625,RED KITCHEN SCALES,2360,19149.63,781,3.021766965428937,0.0011199676001465216,0.3704553275922391,A,High Demand,High Priority Restock,3.021766965428937,6
21791,VINTAGE HEADS AND TAILS CARD GAME ,16199,19147.65,1050,15.427619047619048,0.001119851799692503,0.3715751793919316,A,High Demand,High Priority Restock,15.427619047619048,31
22568,FELTCRAFT CUSHION OWL,5312,19128.13,771,6.889753566796369,0.0011187101709740964,0.37269388956290567,A,High Demand,High Priority Restock,6.889753566796369,14
22569,FELTCRAFT CUSHION BUTTERFLY,5357,18865.21,679,7.889543446244478,0.0011033332743222797,0.37379722283722794,A,High Demand,High Priority Restock,7.889543446244478,16
22413,METAL SIGN TAKE IT OR LEAVE IT ,6814,18863.02,766,8.89556135770235,0.0011032051920019258,0.37490042802922985,A,High Demand,High Priority Restock,8.89556135770235,18
85150,LADIES & GENTLEMEN METAL SIGN,8078,18847.98,889,9.086614173228346,0.001102325576432006,0.3760027536056619,A,High Demand,High Priority Restock,9.086614173228346,18
22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,17242,18798.98,281,61.35943060498221,0.001099459807620432,0.3771022134132823,A,High Demand,High Priority Restock,41.04028856825748,82
22501,PICNIC BASKET WICKER LARGE,2055,18794.25,497,4.134808853118712,0.0010991831732024987,0.37820139658648483,A,High Demand,High Priority Restock,4.134808853118712,8
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2525,18618.75,432,5.844907407407407,0.0010889190420508411,0.37929031562853566,A,High Demand,High Priority Restock,5.844907407407407,12
21622,VINTAGE UNION JACK CUSHION COVER,3517,18495.47,550,6.3945454545454545,0.0010817090016612325,0.38037202463019687,A,High Demand,High Priority Restock,6.3945454545454545,13
22558,CLOTHES PEGS RETROSPOT PACK 24 ,13410,18411.74,1017,13.185840707964601,0.0010768120460981083,0.381448836676295,A,High Demand,High Priority Restock,13.185840707964601,26
21213,PACK OF 72 SKULL CAKE CASES,38530,18319.18,1156,33.33044982698962,0.001071398667298123,0.3825202353435931,A,High Demand,High Priority Restock,33.33044982698962,67
22499,WOODEN UNION JACK BUNTING,3165,18251.280000000002,632,5.007911392405063,0.0010674275305163708,0.38358766287410945,A,High Demand,High Priority Restock,5.007911392405063,10
23206,LUNCH BAG APPLE DESIGN,11530,18220.5,866,13.314087759815243,0.0010656273598220799,0.3846532902339315,A,High Demand,High Priority Restock,13.314087759815243,27
22384,LUNCH BAG PINK POLKADOT,11392,18207.2,1101,10.346957311534968,0.0010648495082875098,0.385718139742219,A,High Demand,High Priority Restock,10.346957311534968,21
21908,CHOCOLATE THIS WAY METAL SIGN,9396,18041.24,801,11.730337078651685,0.0010551433247779425,0.386773283066997,A,High Demand,High Priority Restock,11.730337078651685,23
84949,SILVER HANGING T-LIGHT HOLDER,11635,18001.35,612,19.01143790849673,0.0010528103550250102,0.387826093422022,A,High Demand,High Priority Restock,19.01143790849673,38
21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1702,17888.71,383,4.443864229765013,0.0010462225958630575,0.3888723160178851,A,High Demand,High Priority Restock,4.443864229765013,9
22561,WOODEN SCHOOL COLOURING SET,11158,17861.22,838,13.315035799522674,0.0010446148410746868,0.3899169308589598,A,High Demand,High Priority Restock,13.315035799522674,27
21174,POTTERING IN THE SHED METAL SIGN,9247,17814.51,855,10.815204678362573,0.0010418830030912455,0.39095881386205106,A,High Demand,High Priority Restock,10.815204678362573,22
22555,PLASTERS IN TIN STRONGMAN,11048,17664.44,856,12.906542056074766,0.001033106147467717,0.39199192000951877,A,High Demand,High Priority Restock,12.906542056074766,26
22456,NATURAL SLATE CHALKBOARD LARGE ,4016,17637.16,595,6.749579831932773,0.0010315106745456817,0.3930234306840644,A,High Demand,High Priority Restock,6.749579831932773,13
23344,JUMBO BAG 50'S CHRISTMAS ,8933,17636.04,586,15.244027303754267,0.00103144517125856,0.394054875855323,A,High Demand,High Priority Restock,15.244027303754267,30
22427,ENAMEL FLOWER JUG CREAM,3039,17471.23,702,4.329059829059829,0.001021806245588448,0.39507668210091146,A,High Demand,High Priority Restock,4.329059829059829,9
21936,RED RETROSPOT PICNIC BAG,6292,17462.96,701,8.975748930099858,0.0010213225739951477,0.3960980046749066,A,High Demand,High Priority Restock,8.975748930099858,18
22061,LARGE CAKE STAND  HANGING STRAWBERY,2086,17354.85,443,4.708803611738149,0.001014999752235571,0.39711300442714215,A,High Demand,High Priority Restock,4.708803611738149,9
22147,FELTCRAFT BUTTERFLY HEARTS,12605,17238.05,1026,12.285575048732943,0.0010081686951500235,0.39812117312229217,A,High Demand,High Priority Restock,12.285575048732943,25
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,15028,17162.93,559,26.88372093023256,0.0010037752961066474,0.3991249484183988,A,High Demand,High Priority Restock,26.88372093023256,54
21479,WHITE SKULL HOT WATER BOTTLE ,4538,16917.32,738,6.149051490514905,0.000989410776151328,0.40011435919455013,A,High Demand,High Priority Restock,6.149051490514905,12
21136,PAINTED METAL PEARS ASSORTED,10255,16907.51,714,14.362745098039216,0.0009888370375382351,0.40110319623208834,A,High Demand,High Priority Restock,14.362745098039216,29
22633,HAND WARMER UNION JACK,8364,16857.36,790,10.587341772151898,0.000985904010887206,0.40208910024297556,A,High Demand,High Priority Restock,10.587341772151898,21
22560,TRADITIONAL MODELLING CLAY,14393,16851.64,655,21.974045801526717,0.000985569476242263,0.40307466971921785,A,High Demand,High Priority Restock,21.974045801526717,44
84945,MULTI COLOUR SILVER T-LIGHT HOLDER,21125,16833.35,585,36.111111111111114,0.0009844997841695347,0.4040591695033874,A,High Demand,High Priority Restock,36.111111111111114,72
23203,JUMBO BAG DOILEY PATTERNS,8735,16737.1,454,19.240088105726873,0.0009788705954325147,0.4050380400988199,A,High Demand,High Priority Restock,19.240088105726873,38
22169,FAMILY ALBUM WHITE PICTURE FRAME,2094,16676.94,570,3.6736842105263157,0.0009753521331528353,0.40601339223197275,A,High Demand,High Priority Restock,3.6736842105263157,7
22505,MEMO BOARD COTTAGE DESIGN,3605,16599.89,655,5.5038167938931295,0.0009708458579093299,0.4069842380898821,A,High Demand,High Priority Restock,5.5038167938931295,11
21218,RED SPOTTY BISCUIT TIN,4715,16431.45,588,8.018707482993197,0.0009609946314068503,0.40794523272128896,A,High Demand,High Priority Restock,8.018707482993197,16
22847,BREAD BIN DINER STYLE IVORY,1049,16335.789999999999,435,2.4114942528735632,0.0009553999488657245,0.4089006326701547,A,Medium Demand,Monitor Closely,2.4114942528735632,3
84992,72 SWEETHEART FAIRY CAKE CASES,33936,16178.47,1176,28.857142857142858,0.0009461990764282387,0.40984683174658293,A,High Demand,High Priority Restock,28.857142857142858,58
21527,RED RETROSPOT TRADITIONAL TEAPOT ,2266,15892.74,508,4.460629921259843,0.0009294881351520958,0.410776319881735,A,High Demand,High Priority Restock,4.460629921259843,9
21164,HOME SWEET HOME METAL SIGN ,5839,15888.490000000002,630,9.268253968253969,0.0009292395735715002,0.4117055594553065,A,High Demand,High Priority Restock,9.268253968253969,19
22297,HEART IVORY TRELLIS SMALL,12939,15836.59,646,20.029411764705884,0.0009262041980343433,0.41263176365334087,A,High Demand,High Priority Restock,20.029411764705884,40
22424,ENAMEL BREAD BIN CREAM,1300,15621.65,559,2.3255813953488373,0.0009136334154147578,0.41354539706875565,A,High Demand,High Priority Restock,2.3255813953488373,5
48173C,DOORMAT BLACK FLOCK ,2813,15618.36,290,9.7,0.0009134409995088378,0.4144588380682645,A,High Demand,High Priority Restock,9.7,19
22557,PLASTERS IN TIN VINTAGE PAISLEY ,9827,15614.59,991,9.916246215943492,0.0009132205107655801,0.4153720585790301,A,High Demand,High Priority Restock,9.916246215943492,20
22083,PAPER CHAIN KIT RETROSPOT,5514,15411.86,585,9.425641025641026,0.0009013638309457766,0.4162734224099759,A,High Demand,High Priority Restock,9.425641025641026,19
21877,HOME SWEET HOME MUG,13856,15399.56,650,21.31692307692308,0.0009006444644889936,0.4171740668744649,A,High Demand,High Priority Restock,21.31692307692308,43
22383,LUNCH BAG SUKI DESIGN ,9570,15332.9,899,10.64516129032258,0.0008967458492036974,0.4180708127236686,A,High Demand,High Priority Restock,10.64516129032258,21
22690,DOORMAT HOME SWEET HOME BLUE ,2493,15329.57,401,6.216957605985037,0.000896551093894666,0.4189673638175633,A,High Demand,High Priority Restock,6.216957605985037,12
71053,WHITE METAL LANTERN,4306,15309.64,583,7.385934819897084,0.0008953854862943666,0.41986274930385764,A,High Demand,High Priority Restock,7.385934819897084,15
22662,LUNCH BAG DOLLY GIRL DESIGN,9715,15305.19,872,11.14105504587156,0.0008951252276982136,0.42075787453155583,A,High Demand,High Priority Restock,11.14105504587156,22
22632,HAND WARMER RED RETROSPOT,7578,15272.52,675,11.226666666666667,0.000893214520206905,0.42165108905176274,A,High Demand,High Priority Restock,11.226666666666667,22
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,16445,15241.51,821,20.03045066991474,0.0008914008979447232,0.42254248994970744,A,High Demand,High Priority Restock,20.03045066991474,40
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6418,15232.34,798,8.042606516290727,0.0008908645897814144,0.4234333545394889,A,High Demand,High Priority Restock,8.042606516290727,16
22296,HEART IVORY TRELLIS LARGE,9416,15218.08,739,12.741542625169147,0.0008900305925721686,0.424323385132061,A,High Demand,High Priority Restock,12.741542625169147,25
84946,ANTIQUE SILVER T-LIGHT GLASS,12949,15176.42,534,24.249063670411985,0.0008875941042315529,0.4252109792362926,A,High Demand,High Priority Restock,24.249063670411985,48
72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1632,15172.6,444,3.675675675675676,0.0008873706912344057,0.426098349927527,A,High Demand,High Priority Restock,3.675675675675676,7
20685,DOOR MAT RED SPOT,2426,15093.48,369,6.574525745257453,0.0008827433518798807,0.42698109327940686,A,High Demand,High Priority Restock,6.574525745257453,13
22041,"RECORD FRAME 7"" SINGLE SIZE ",6845,15088.77,319,21.4576802507837,0.0008824678871635029,0.42786356116657037,A,High Demand,High Priority Restock,21.4576802507837,43
21843,RETRO SPOT CAKE STAND,1431,15083.449999999999,295,4.850847457627118,0.0008821567465496748,0.42874571791312005,A,High Demand,High Priority Restock,4.850847457627118,10
84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,4198,15067.14,416,10.091346153846153,0.0008812028549309653,0.42962692076805103,A,High Demand,High Priority Restock,10.091346153846153,20
20719,WOODLAND CHARLOTTE BAG,19027,15030.64,1062,17.916195856873824,0.0008790681495917317,0.43050598891764275,A,High Demand,High Priority Restock,17.916195856873824,36
22634,CHILDS BREAKFAST SET SPACEBOY ,1627,15021.4,464,3.5064655172413794,0.0008785277474729778,0.43138451666511574,A,High Demand,High Priority Restock,3.5064655172413794,7
22502,PICNIC BASKET WICKER SMALL,2985,14945.6,566,5.273851590106007,0.0008740945785767064,0.43225861124369247,A,High Demand,High Priority Restock,5.273851590106007,11
22652,TRAVEL SEWING KIT,9353,14859.81,716,13.062849162011172,0.0008690771437533405,0.4331276883874458,A,High Demand,High Priority Restock,13.062849162011172,26
21975,PACK OF 60 DINOSAUR CAKE CASES,30881,14818.01,1133,27.25595763459841,0.0008666324675018347,0.43399432085494766,A,High Demand,High Priority Restock,27.25595763459841,55
85014B,RED/WHITE DOTS RUFFLED UMBRELLA,3405,14796.15,373,9.128686327077748,0.0008653539837014059,0.43485967483864907,A,High Demand,High Priority Restock,9.128686327077748,18
22635,CHILDS BREAKFAST SET DOLLY GIRL ,1598,14787.949999999999,450,3.551111111111111,0.0008648744060635507,0.4357245492447126,A,High Demand,High Priority Restock,3.551111111111111,7
21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4169,14719.35,578,7.21280276816609,0.0008608623297273473,0.43658541157444,A,High Demand,High Priority Restock,7.21280276816609,14
21914,BLUE HARMONICA IN BOX ,11830,14667.47,815,14.515337423312884,0.0008578281238917462,0.4374432396983317,A,High Demand,High Priority Restock,14.515337423312884,29
22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,2309,14658.65,510,4.527450980392157,0.0008573122855056629,0.4383005519838374,A,High Demand,High Priority Restock,4.527450980392157,9
17003,BROCADE RING PURSE ,70082,14640.96,387,181.0904392764858,0.0008562776844796069,0.439156829668317,A,High Demand,High Priority Restock,41.04028856825748,82
21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,7754,14626.73,451,17.19290465631929,0.0008554454418226948,0.4400122751101397,A,High Demand,High Priority Restock,17.19290465631929,34
84997B,RED 3 PIECE MINI DOTS CUTLERY SET,4051,14609.91,460,8.806521739130435,0.0008544617228143138,0.440866736832954,A,High Demand,High Priority Restock,8.806521739130435,18
21891,TRADITIONAL WOODEN SKIPPING ROPE,11721,14603.13,664,17.65210843373494,0.0008540651939869164,0.4417208020269409,A,High Demand,High Priority Restock,17.65210843373494,35
82582,AREA PATROLLED METAL SIGN,7346,14563.1,696,10.554597701149426,0.0008517240363230939,0.442572526063264,A,High Demand,High Priority Restock,10.554597701149426,21
84375,SET OF 20 KIDS COOKIE CUTTERS,7275,14558.970000000001,626,11.621405750798722,0.0008514824929518328,0.4434240085562159,A,High Demand,High Priority Restock,11.621405750798722,23
20750,RED RETROSPOT MINI CASES,2021,14548.55,479,4.219206680584551,0.0008508730784412897,0.44427488163465717,A,High Demand,High Priority Restock,4.219206680584551,8
22193,RED DINER WALL CLOCK,1775,14527.09,554,3.203971119133574,0.000849617988671976,0.4451244996233292,A,High Demand,High Priority Restock,3.203971119133574,6
85014B,RED RETROSPOT UMBRELLA,2613,14439.12,421,6.206650831353919,0.0008444730563790341,0.4459689726797082,A,High Demand,High Priority Restock,6.206650831353919,12
21889,WOODEN BOX OF DOMINOES,11803,14430.66,869,13.582278481012658,0.0008439782726209541,0.44681295095232915,A,High Demand,High Priority Restock,13.582278481012658,27
21258,VICTORIAN SEWING BOX LARGE,1229,14406.63,344,3.572674418604651,0.0008425728762017271,0.44765552382853085,A,High Demand,High Priority Restock,3.572674418604651,7
22487,WHITE WOOD GARDEN PLANT LADDER,1519,14256.96,808,1.879950495049505,0.0008338194146093136,0.44848934324314016,A,High Demand,High Priority Restock,1.879950495049505,4
22993,SET OF 4 PANTRY JELLY MOULDS,11769,14151.42,866,13.590069284064665,0.0008276468994996502,0.4493169901426398,A,High Demand,High Priority Restock,13.590069284064665,27
22759,SET OF 3 NOTEBOOKS IN PARCEL,8860,14138.4,634,13.974763406940063,0.0008268854237868606,0.45014387556642665,A,High Demand,High Priority Restock,13.974763406940063,28
21484,CHICK GREY HOT WATER BOTTLE,4085,14071.27,676,6.042899408284024,0.0008229593205150045,0.45096683488694167,A,High Demand,High Priority Restock,6.042899408284024,12
21165,BEWARE OF THE CAT METAL SIGN ,9080,14070.08,779,11.65596919127086,0.0008228897232724376,0.4517897246102141,A,High Demand,High Priority Restock,11.65596919127086,23
